,NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_SABATISTA,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_MACA,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,IN_CERTIFICADO,NO_ENTIDADE_CERTIFICACAO,CO_UF_ENTIDADE_CERTIFICACAO,SG_UF_ENTIDADE_CERTIFICACAO,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q029,Q030,Q031,Q032,Q033,Q034,Q035,Q036,Q037,Q038,Q039,Q040,Q041,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
44,c9fe095eda5d50f8fd64a9066f0c5cfc66b742d3,2016,3151909,Pocrane,31,MG,18,M,0,1,1,3547809,Santo André,35,SP,2,0,2,1,0,31020770,3151909,Pocrane,31,MG,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3101102,Aimorés,31,MG,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,560.8,586.9,623,555.6,BADAEABADEAACCABDBEEEBDDEBCEAABECACDDDDACADAD,EBEAEBDDDCBCACDCBAADEDCABEECDAABCDADCACEADDED,EACBA99999EAACCBC*DCAEBADEEBBEEBADEBABCADDECCBDEBD,CCCDCAABABBECCECEECABCDCCADBAAAEADCCADDBABABD,0,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,120,120,120,120,140,620,B,C,C,B,3,D,A,C,D,A,A,B,B,A,A,B,A,A,C,B,A,D,A,C,B,C,E,D,4,0,5,5,4,4,5,4,5,3,3,0,2,A,A,A,D,B,A,A,A,A
45,ce018e1ed8c91f329f952c59abec1059d15544fc,2016,4124053,Santa Terezinha de Itaipu,41,PR,16,M,0,1,2,,,,,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4124053,Santa Terezinha de Itaipu,41,PR,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,593.9,549.4,603.1,539.7,DCACBDCAABDEABEDEADDEBEDDEAADDEEAEBCBDCEADBDE,BEECDEACACDADAEBBEDEDDCEAAEBDCEAAAEAAADEEDCBD,EDECA99999BEBEBCDECEBBCDAABDABAADAABDACDBABBEBDAED,CABCDBAADABCDBBDADECADEACDBBCBCDEADEDBDCAACDB,0,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,120,80,120,40,480,C,C,A,F,4,H,A,D,D,C,A,C,B,B,B,B,A,B,D,A,A,E,A,A,B,C,C,B,2,0,5,5,0,5,3,3,5,2,0,5,2,A,A,A,A,C,A,A,A,A
46,15fb3ba785590aea2be363ee1b189f1e0c38d168,2016,2916401,Itapetinga,29,BA,16,F,0,2,1,2916401,Itapetinga,29,BA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2916401,Itapetinga,29,BA,1,1,1,1,c87a85497686b3e7b3765f84a2ca95256f0f66aa,0fb4772fc6ee9b951ade2fbe6699cc37985c422e,fa86b01f07636b15adfd66b688c79934730721a6,0e0082361eaceb6418bb17305a2b7912650b4783,498.2,619.9,515.7,390.3,DADCDCBECCECEDACACCCCADEEDAEBCDBBDABDDCDDBABD,ECBEDCAEEBECABAABDCAEDAEDDEEAADBBBAACADDDA*EC,99999BBEDAABACDBEDCCCECEAECBECEABAADBABAECBCBADEDE,ABADABEBBADBBABBACABDDBBBBBCBDCBCECCCDBBBCBCD,1,AADCACCECACDEDXCCDCCAACBCBDEBEBACCAEBDEBBEDAB,DEBEEDDEBBBBABADEDCBECABDDEEEAABBCCBCABDDAEEC,DDABCCBCDAACAEACDACCCCDAAECCECEBDAACEEDAEBECADBBDD,BCABBDDBDCDCCCACEDCBADEEEECAACEACEBCBDEBBBDDD,1,140,120,120,120,120,620,E,E,D,F,6,C,A,B,C,B,B,B,B,B,A,B,A,B,C,B,A,E,A,B,B,A,,,,,,,,5,5,2,5,3,4,5,,A,A,A,A,C,A,A,A,A
47,36c49582ac87ab0169f57407a7030d012e19db0f,2016,2112209,Timon,21,MA,18,F,0,1,1,2211001,Teresina,22,PI,2,0,2,1,0,21164711,2112209,Timon,21,MA,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2112209,Timon,21,MA,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,461.4,587.4,578.4,423.5,DBCCCCCECCCACACDCACCBCCABDCBCACCCCCCCCCBCDDDC,BBCDCABDACECDACBBECACDCEAAACACBAACDED*CACDEAD,99999BBEECCAABDDEEBDABBCACEBEEACAEBBABBDBCECCACCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCBCCCC,1,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,120,120,120,140,120,620,E,F,B,F,4,D,A,C,C,B,A,B,B,B,A,B,A,A,C,A,B,D,B,B,B,A,,,,,,,,5,5,5,5,5,5,5,,C,A,A,A,B,A,A,A,A
48,272b3de95fdc0983aa22bd9cffa178a3a362ae43,2016,2211001,Teresina,22,PI,19,F,0,3,1,2211001,Teresina,22,PI,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2211001,Teresina,22,PI,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,524.5,581,586.5,471.1,EEDBCBCDEDCCBADBDAEABCEBDEDCDEACBBDBAAAEDEDCB,EEEAEDBDEECEDDCEEEBDACAACDEADABADCEAEDBBABDEC,99999CCBBDBBDBDDADBAEECDAEEADEBECEDAAADCADCDEECDAA,ABBCDECDDBDECAEEABBCCBECBCCBDACBDECEAEDADDBCC,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,120,120,120,120,120,600,H,E,B,B,7,D,A,B,D,A,A,B,B,B,A,B,A,A,B,B,A,D,B,B,B,A,,,,,,,,4,5,5,5,5,3,5,,C,A,A,B,A,D,A,B,A
49,0a90fb44346e04615bc4879b2769751e65740f7e,2016,1714203,Natividade,17,TO,21,M,0,2,1,1705607,Conceição do Tocantins,17,TO,1,3,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1714203,Natividade,17,TO,1,1,1,1,b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,909237ab0d84688e10c0470e2997348aff585273,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,412.6,396.3,443.2,354.6,AEBDBBDBEDABBCCDADBECBCAEECEEDBBBDDDABACBAECE,DEBEDBCEDECDCBEEECDCDEBAEECDAEAADCAACDCAACBDC,99999BBAABAAEEBAC*BCCAECAEBCBECCAAEAEAEBADAEEDEAAA,AEABCDDDAAADEEADCDCBDEBBCCDEBAACBBDCBCBABBBBC,1,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,80,80,60,60,40,320,D,G,A,D,6,D,A,B,D,B,B,B,A,A,A,A,A,A,A,A,A,B,A,A,A,B,D,A,5,4,5,5,5,5,5,2,5,1,5,5,,A,A,B,B,A,A,A,C,A
50,45baf0018e09111593b980febba5122c6045203b,2016,2606002,Garanhuns,26,PE,19,M,0,1,2,,,,,2,0,2,1,0,26076250,2606002,Garanhuns,26,PE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO SERTÃO PERNAMBUCANO,26,PE,2606002,Garanhuns,26,PE,1,1,1,1,69ed2ddcb151cfebe3d2ae372055335ac7c8c144,c95541bf218d7ff70572ca4bcb421edeff05c6d5,9cbf6bf31d9d89a64ce2737ece4834fde4a95029,0ec1c8ac02d2747b6e9a99933fbf96127dd6e89e,366.7,424.2,450.4,345.7,DADBDECEBDECCEDBBCECEADDABDADAEDCDACEDAECDCAE,AAEBDECEBECEDDBAEECAABADDECDECBADBBDAEABAEDDC,ABBBE99999AEDEDDECEADDAECECBEAECECEDBEAEADAEBDBAAB,ADEAECEABCAEDADDADAECACEED.CAEDBBACEDEDEBDECE,0,EDABDEBBCAEBXBACEBEACCCACCDBCBDACDEDECCACCAAD,EECBDDACBCABBCEAAADEEEDCABDDECBBABEBBBEDDEBED,ADBDCCBCADEBDADDECADBBACEEACDACCCCCECAECDAACAEDAEB,CAACDBCEBCBDDDEEEEBCABBDBDEBBEADCDCCCACEDCBAD,1,80,100,80,80,40,380,C,C,A,B,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,,,,,,,,5,5,5,5,5,4,5,,A,A,B,B,B,A,A,A,A
51,1495c703543bb33d4b2a3a38075e9102541d872d,2016,2304400,Fortaleza,23,CE,18,F,0,2,1,2304400,Fortaleza,23,CE,3,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA ESTADUAL - CE,23,CE,2304400,Fortaleza,23,CE,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,440.3,493.9,536.4,443.8,CDBAABDCCDBBDCECDBDCBDDEBBBCEDEBCDBBCECEBEDEB,ACDCAADCDEBDCEAADEBEBEAADEACABAADAAADBCBDCEAA,99999EDDACBCDBDCDBDADBDDACADABBCDBCAABBEAACADBEBDE,CABEBABDAADDBAEDBDBCBDCDBECBCEDADCCBDADBAABAD,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,80,120,120,80,20,420,H,H,F,F,4,C,A,B,B,A,A,B,B,B,A,A,A,A,B,B,A,C,A,A,A,A,,,,,,,,5,5,3,5,5,5,5,,A,A,A,A,C,A,A,B,A
52,31640380bd530bb03092038113931fe88235552d,2016,5106752,Pontes e Lacerda,51,MT,18,F,0,3,1,5105507,Vila Bela da Santíssima Trindade,51,MT,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5106752,Pontes e Lacerda,51,MT,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,E,G,B,D,4,D,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,B,B,B,B,D,C,5,0,5,5,5,5,5,1,5,5,5,5,,A,D,A,A,A,A,D,A,A
53,99b9a595ef66afd906ff6cc1924b8aec91d569ac,2016,3513009,Cotia,35,SP,18,F,0,1,1,3522208,Itapecerica da Serra,35,SP,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3513009,Cotia,35,SP,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,377.9,527.3,493.6,629.3,DCAAEBBCADEDACDCABDDBCEBDAAEEACACCDDBDCEEDACD,ACACEBEEEDDADCECEBADACAACDDADBCDADACABBBBDDEA,EEABA99999CCDDDBBBCAAEDADDCDAADDCCEDABBCAECAEEEBBE,CAECEDBABDEEDBDBCAEDDADBDCEEAACDABEAEABCAECAC,0,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,120,100,80,100,60,460,E,E,B,E,2,C,A,B,B,A,A,A,A,B,A,B,A,A,B,A,B,C,A,B,A,B,D,D,1,0,0,1,0,1,1,1,5,2,1,5,,A,A,B,A,A,A,A,B,A
54,89b718d7a23461843c46a4e7e3b44bda0b0152bf,2016,5217609,Planaltina,52,GO,21,M,0,3,1,5217609,Planaltina,52,GO,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5217609,Planaltina,52,GO,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,595.1,565.7,577.4,393.6,CBEBEAAABBAADCDDDAEEADCAEBACBBCCBCEBDDBEEDACB,DEECDCBADDDCACCBEEADBDEEADEADDECEDEEABBEDBBCB,99999DBDBAAACDCBBCBACADEAEBBCCABAEEBCEBCDDEAABAABD,AADACEBDCBCADDEBBCCADEECAABDABBDBEACBAECADCAC,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,100,120,120,120,100,560,B,E,C,F,4,D,A,C,D,A,B,B,A,B,B,B,B,A,B,B,A,E,A,B,B,C,G,E,3,0,5,4,3,5,5,5,5,1,3,5,2,A,A,A,B,A,A,A,A,A
55,2811fcc8205f513d44f523a753e74e6cc593a4f9,2016,3144805,Nova Lima,31,MG,18,M,0,3,1,3106200,Belo Horizonte,31,MG,2,0,2,1,0,31009539,3144805,Nova Lima,31,MG,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3144805,Nova Lima,31,MG,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,561.1,610.8,607.5,708.5,DBDACABABBECDCABDEEDACCBDCCEDAECADBBCDCEECAAD,EBEBECBDDADDACCBECADBEBEADEDDDBCCCDDCDDEADCEA,99999ABDCBBEDEECEADABEADEEDABEBABEEAABCAAECECCCDEE,BADCCABCEDCBECBDCDBCAEAEBDDCBBAADDABBECBBAEBE,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,120,100,120,80,100,520,F,F,E,D,5,H,A,D,D,C,A,B,B,B,A,B,A,B,C,B,A,E,B,B,B,A,,,,,,,,5,5,4,5,2,2,4,,C,A,A,A,B,A,A,A,B
56,777bd9bcb30c7af5ee67f98072e572a304ad0042,2016,2304400,Fortaleza,23,CE,40,M,0,3,1,2306405,Itapipoca,23,CE,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2304400,Fortaleza,23,CE,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,C,D,A,D,3,B,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,A,B,B,B,B,G,D,5,5,5,5,5,5,5,5,5,5,5,5,,A,A,A,A,A,C,D,C,C
57,9061a9d12293f7a706455370a3c7db1093a86775,2016,1506807,Santarém,15,PA,20,M,0,3,1,1506807,Santarém,15,PA,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1506807,Santarém,15,PA,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,384.5,512.4,527.4,371.8,DDAECEAECCBDDBDCCAAABDCCEACBCDEBACBCBEBCBDDCB,ACDCEACEAEBCCCACACADACBAAEEEDECCCDABCEEACDECE,99999ABBCCAACCABBCECAEAEAABCCDACEAECAACCDCBABCCACC,ACCCAAEBEDBCCCDBEDEAADECCCACDBCBCCDECADCBAEDA,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,120,120,120,100,100,560,C,D,F,F,5,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A,B,D,A,5,5,5,5,5,5,5,4,5,5,5,5,,A,A,A,A,A,A,A,A,A
58,74106591d629e3d8bae3a811a6340f7e31f56ff0,2016,2203701,Esperantina,22,PI,19,F,1,3,1,2211001,Teresina,22,PI,3,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2203701,Esperantina,22,PI,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,419.9,467.9,387.4,378.7,ACDAAECDEACBAACEDADCBEDBCACECDAECAACEEDDCDAAE,ADDBCEEAADECDCAEAACEEDBAADCBCCCDEDABCCEABBAEC,99999EAAAAEABEDECCDEABDEACBDACABEACCBAECADECEAEDAE,AABDABBCADCCABEAACDEDAAEEAEEACBADDAAEECECCEAC,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,140,120,120,120,100,600,H,C,F,B,2,A,A,B,B,A,B,B,A,A,A,A,A,A,B,B,A,B,A,A,A,A,,,,,,,,5,5,0,5,5,3,5,,A,A,B,B,C,A,A,C,A
59,2c28ebcabc43052f3029141fa6bec9bdef65dae6,2016,3525508,Joanópolis,35,SP,18,F,0,1,1,3538600,Piracaia,35,SP,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3504107,Atibaia,35,SP,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,460.9,468,516.4,468.5,EDDEBAEACACCADDDCAEBABAACBBBACEACCBDDAADAADCA,BAEDDDACEADAACDBEADCBADCBAECDCABAADDBABAABEAD,DAEDA99999CBBAADDDDDDAAEBEEAECAAAEADBDACEDEBABAADA,CCCDABAECCCACEDAEBEACEABEDAEACADBCDCBDAAAEADC,0,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,140,140,120,120,120,640,B,D,A,B,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,B,D,A,4,0,0,2,1,5,5,4,5,4,5,5,,A,A,A,A,A,A,A,A,A
